Entity,Code,Year,Wind (terawatt-hours),Hydro (terawatt-hours),Nuclear (terawatt-hours),Solar (terawatt-hours),Other renewables (terawatt-hours),Coal (terawatt-hours),Oil (terawatt-hours),Natural gas (terawatt-hours)
Switzerland,CHE,2001,0.004,41.32287879,26.62421053,0.013,0.876,,,
Switzerland,CHE,2002,0.005,35.17181818,27.04421053,0.015,0.909,,,
Switzerland,CHE,2003,0.005,34.76713131,27.29578947,0.018,0.93,,,
Switzerland,CHE,2004,0.006,33.75171717,26.77052632,0.018,0.97,,,
Switzerland,CHE,2005,0.008,31.22989899,23.17894737,0.021,1.016,,,
Switzerland,CHE,2006,0.015,30.96185859,27.62526316,0.024,1.135,,,
Switzerland,CHE,2007,0.016,35.25340404,27.73052632,0.029,1.179,,,
Switzerland,CHE,2008,0.019,36.03938384,27.50736842,0.037,1.229,,,
Switzerland,CHE,2009,0.023,35.72711111,27.49368421,0.054,1.229,,,
Switzerland,CHE,2010,0.037,36.06428283,26.53157895,0.094,1.272,,,
Switzerland,CHE,2011,0.07,32.39336364,26.90526316,0.168,1.385,,,
Switzerland,CHE,2012,0.088,38.60409091,25.62631579,0.299,1.527,,,
Switzerland,CHE,2013,0.09,38.46471717,26.18,0.5,1.607,,,
Switzerland,CHE,2014,0.101,38.04005051,27.75789474,0.842,1.671,,,
Switzerland,CHE,2015,0.11,38.26184848,23.25789474,1.119,1.601,,,
Switzerland,CHE,2016,0.109,34.62792929,21.3,1.333,1.725,,,
Switzerland,CHE,2017,0.133,34.09536364,20.52526316,1.683,1.838,,,
Switzerland,CHE,2018,0.133,34.80394017,25.69894737,1.957371429,1.974071402,,,
Syria,SYR,1968,,,,,,,12.19484038,
Syria,SYR,1969,,,,,,,30.69336289,
Syria,SYR,1970,,,,,,,49.22520464,0
Syria,SYR,1971,,,,,,,61.38672578,0
Syria,SYR,1972,,,,,,,67.94268213,0
Syria,SYR,1973,,,,,,,64.28232606,0
Syria,SYR,1974,,,,,,,74.70648704,0
Syria,SYR,1975,,,,,,,111.1910505,0
Syria,SYR,1976,,,,,,,116.7220437,0.314
Syria,SYR,1977,,,,,,,105.97897,0.3495
Syria,SYR,1978,,,,,,,103.6624898,0.337
Syria,SYR,1979,,,,,,,96.71304911,0.3475
Syria,SYR,1980,,,,,,,91.75165621,0.46775
Syria,SYR,1981,,,,,,,94.97568895,0.472
Syria,SYR,1982,,,,,,,89.76360846,0.4925
Syria,SYR,1983,,,,,,,93.23832879,0.7475
Syria,SYR,1984,,,,,,,94.07448295,1.2625
Syria,SYR,1985,,,,,,,92.25453868,1.5
Syria,SYR,1986,,,,,,,116.0566109,3.79275
Syria,SYR,1987,,,,,,,133.5465126,3.73425
Syria,SYR,1988,,,,,,,155.5138849,8.8335
Syria,SYR,1989,,,,,,,196.9613485,14.45925
Syria,SYR,1990,,,,,,,235.2181621,15.92175
Syria,SYR,1991,,,,,,,272.9540056,18.5835
Syria,SYR,1992,,,,,,,298.136716,19.222
Syria,SYR,1993,,,,,,,327.1285607,19.025
Syria,SYR,1994,,,,,,,325.4726105,20.623
Syria,SYR,1995,,,,,,,344.3882423,26.0055
Syria,SYR,1996,,,,,,,339.5188739,27.7095
Syria,SYR,1997,,,,,,,333.3965912,42.978
Syria,SYR,1998,,,,,,,332.8291012,54.19375
Syria,SYR,1999,,,,,,,334.3803813,53.7225
Syria,SYR,2000,,,,,,,326.7596467,53.7225
Syria,SYR,2001,,,,,,,347.7526064,55.042
Syria,SYR,2002,,,,,,,380.7659442,60.8855
Syria,SYR,2003,,,,,,,366.9274711,64.56125
Syria,SYR,2004,,,,,,,273.1849495,59.3775
Syria,SYR,2005,,,,,,,251.9846213,57.4925
Syria,SYR,2006,,,,,,,236.3483799,58.90625
Syria,SYR,2007,,,,,,,226.5033389,56.55
Syria,SYR,2008,,,,,,,228.2853094,55.6075
Syria,SYR,2009,,,,,,,224.7659788,61.35675
Syria,SYR,2010,,,,,,,215.5000579,84.2595
Syria,SYR,2011,,,,,,,197.1172423,74.17475
Syria,SYR,2012,,,,,,,93.95683978,60.79125
Syria,SYR,2013,,,,,,,31.24377916,49.9525
Syria,SYR,2014,,,,,,,16.97920091,46.1825
Syria,SYR,2015,,,,,,,13.93083276,40.5275
Syria,SYR,2016,,,,,,,12.80758606,35.34375
Syria,SYR,2017,,,,,,,12.54015131,34.25969832
Syria,SYR,2018,,,,,,,12.22195391,35.62444992
Taiwan,TWN,1965,0,3.6725214,0,0,0,,,
Taiwan,TWN,1966,0,3.8139422,0,0,0,,,
Taiwan,TWN,1967,0,3.5929722,0,0,0,,,
Taiwan,TWN,1968,0,5.2325696,0,0,0,,,
Taiwan,TWN,1969,0,3.9862988,0,0,0,,,
Taiwan,TWN,1970,0,3.557617,0,0,0,,,
Taiwan,TWN,1971,0,3.09358,0,0,0,,,
Taiwan,TWN,1972,0,3.6415856,0,0,0,,,
Taiwan,TWN,1973,0,3.3940992,0,0,0,,,
Taiwan,TWN,1974,0,4.7110804,0,0,0,,,
Taiwan,TWN,1975,0,5.2546666,0,0,0,,,
Taiwan,TWN,1976,0,4.2779792,0,0,0,,,
Taiwan,TWN,1977,0,4.0260734,0.1016462,0,0,,,
Taiwan,TWN,1978,0,4.9674056,2.6693176,0,0,,,
Taiwan,TWN,1979,0,4.5696596,6.3285808,0,0,,,
Taiwan,TWN,1980,0,2.9300622,8.197987,0,0,,,
Taiwan,TWN,1981,0,4.7906296,10.6684316,0,0,,,
Taiwan,TWN,1982,0,4.967244,13.084207,0,0.008282,,,
Taiwan,TWN,1983,0,4.98775,18.903699,0,0.004545,,,
Taiwan,TWN,1984,0,4.385301,24.588946,0,0.003506,,,
Taiwan,TWN,1985,0,6.001129,28.72674,0,0.002956,,,
Taiwan,TWN,1986,0,6.129922,26.940797,0,0.004532,,,
Taiwan,TWN,1987,0,5.508951,33.128328,0,0.002827,,,
Taiwan,TWN,1988,0,4.676969,30.651255,0,0.003104,,,
Taiwan,TWN,1989,0,4.863454,28.276138,0,0.003238,,,
Taiwan,TWN,1990,0,6.381179,32.865953,0,0.0028,,,
Taiwan,TWN,1991,0,3.853646,35.290082,0,0.0018,,,
Taiwan,TWN,1992,0,6.555992,33.844505,0,0.0019,,,
Taiwan,TWN,1993,0,4.108831,34.354155,0,0.0014,,,
Taiwan,TWN,1994,0,5.061525,34.870545,0,0.000013,,,
Taiwan,TWN,1995,0,4.839464,35.31564,0,0,,,
Taiwan,TWN,1996,0,4.743054,37.78769,0,0,,,
Taiwan,TWN,1997,0,5.245481,36.269469,0,0.457753,,,
Taiwan,TWN,1998,0,6.201857491,36.82446526,0,0.607957196,,,
Taiwan,TWN,1999,0,5.051024715,38.4158052,0,0.763535647,,,
Taiwan,TWN,2000,0.00138286,4.559980352,38.50279052,0.00012,1.086145732,,,
Taiwan,TWN,2001,0.012228773,5.090297834,35.4864224,0.000264,1.330695186,,,
Taiwan,TWN,2002,0.015879599,2.778901093,39.55292047,0.000348,1.647362739,,,
Taiwan,TWN,2003,0.02376162,3.03451643,38.8915746,0.000461,1.691507053,,,
Taiwan,TWN,2004,0.025252811,3.209869181,39.490065,0.000584,1.7623338,,,
Taiwan,TWN,2005,0.091300426,3.986162463,39.972008,0.00096,1.770835791,,,
Taiwan,TWN,2006,0.276074732,4.088350767,39.8704978,0.001457,1.774841484,,,
Taiwan,TWN,2007,0.439534507,4.417549905,40.53916,0.00218,1.810378605,,,
Taiwan,TWN,2008,0.588265167,4.305105175,40.8268596,0.004569429,1.741624767,,,
Taiwan,TWN,2009,0.786635449,3.74828819,41.5711288,0.009210663,1.686231279,,,
Taiwan,TWN,2010,1.026337795,4.194101306,41.6286891,0.025587215,1.790206947,,,
Taiwan,TWN,2011,1.492676671,3.999726499,42.1164908,0.070266324,1.783332346,,,
Taiwan,TWN,2012,1.413468482,5.669557962,40.4217298,0.173077793,1.784463309,,,
Taiwan,TWN,2013,1.640007611,5.422889721,41.63936,0.337854186,1.793829018,,,
Taiwan,TWN,2014,1.500484383,4.317861918,42.388975,0.551709184,1.844674597,,,
Taiwan,TWN,2015,1.525235707,4.470146125,36.4711206,0.875515955,1.865470269,,,
Taiwan,TWN,2016,1.457101846,6.562040858,31.6613626,1.132230334,1.822535612,,,
Taiwan,TWN,2017,1.7225,5.4468,22.4455,1.6916,1.8614,,,
Taiwan,TWN,2018,1.6794,4.4661,27.6824,2.733,2.01435,,,
Thailand,THA,1965,0,1.0960112,0,0,0,,,
Thailand,THA,1966,0,1.2727872,0,0,0,,,
Thailand,THA,1967,0,1.7412436,0,0,0,,,
Thailand,THA,1968,0,1.5777258,0,0,0,,,
Thailand,THA,1969,0,1.1799798,0,0,0,,,
Thailand,THA,1970,0,2.0019882,0,0,0,,,0
Thailand,THA,1971,0,2.2936686,0,0,0,,,0
Thailand,THA,1972,0,2.1478284,0,0,0,,,0
Thailand,THA,1973,0,2.3290238,0,0,0,,,0
Thailand,THA,1974,0,2.9786756,0,0,0,,,0
Thailand,THA,1975,0,2.9698368,0,0,0,,,0
Thailand,THA,1976,0,3.1731292,0,0,0,,,0
Thailand,THA,1977,0,2.8593518,0,0,0,,,0
Thailand,THA,1978,0,1.878245,0,0,0,,,0
Thailand,THA,1979,0,3.0626442,0,0,0,,,0
Thailand,THA,1980,0,1.3434976,0,0,0,,,0
Thailand,THA,1981,0,2.7930608,0,0,0,5.294150677,0.778762175,2.725560953
Thailand,THA,1982,0,3.5399394,0,0,0,6.166186951,2.806904953,13.89156873
Thailand,THA,1983,0,3.3631634,0,0,0,5.859470203,6.803389522,16.35336572
Thailand,THA,1984,0,4.0835256,0,0,0,7.338851543,12.35102853,24.41282015
Thailand,THA,1985,0,3.6990378,0,0,0,17.3570186,23.37790186,32.09128219
Thailand,THA,1986,0,5.5317,0,0,0,17.67307233,22.96556202,37.43982922
Thailand,THA,1987,0,4.05623,0,0,0.00492,22.56314081,21.10424258,52.30878996
Thailand,THA,1988,0,3.71817,0,0,0.03019,23.97705635,24.18048952,61.99859876
Thailand,THA,1989,0,5.51221,0,0,0.02157,30.69918936,23.81942594,61.93617462
Thailand,THA,1990,0,4.90011,0,0,0.025009,41.60610421,28.37123896,67.49866353
Thailand,THA,1991,0,4.50535,0,0,0.029667,48.54533711,32.8361217,83.65127556
Thailand,THA,1992,0,4.15894,0,0,0.020861,51.73583334,38.40684311,89.24365772
Thailand,THA,1993,0,3.612501,0,0,0.029429,53.94500863,39.46891598,100.4457132
Thailand,THA,1994,0,4.403602,0,0,0.05076354,60.2241111,39.73379357,111.0358364
Thailand,THA,1995,0,6.593011,0,0,0.14274906,64.30031446,38.61903604,117.5610637
Thailand,THA,1996,0,7.215002,0,0,0.20712081,74.10745542,43.91879432,135.9035028
Thailand,THA,1997,0,7.082,0,0,0.273500265,80.10027529,49.89237776,167.3025511
Thailand,THA,1998,0,5.088822,0,0,0.309511095,69.81311232,51.89111685,181.6366572
Thailand,THA,1999,0,3.409668,0,0,0.447433287,66.26717782,56.51298095,198.9659495
Thailand,THA,2000,0,5.891444,0,0,0.526897491,60.290334,83.69509947,208.9502948
Thailand,THA,2001,0,6.174345,0,0,0.621087839,65.60442036,88.38645349,203.2447872
Thailand,THA,2002,0,7.36694,0,0,0.752402167,66.1669044,97.14771317,212.4442881
Thailand,THA,2003,0,7.207755,0,0,1.231493312,61.09871525,114.045911,222.1786437
Thailand,THA,2004,0,5.896294,0,0,1.841917895,65.24710211,111.56312,231.4757372
Thailand,THA,2005,0,5.671181,0,0,1.856268039,69.57917116,135.9056923,245.1773959
Thailand,THA,2006,0.0001,7.95005,0,0.0365,1.987866895,62.0608956,149.3329124,251.7026233
Thailand,THA,2007,0.0004,7.961357,0,0.0388,2.417586854,57.13045372,157.3368412,269.0319157
Thailand,THA,2008,0.0005,6.95069,0,0.0389,2.138345233,55.74603049,167.1091182,297.9794245
Thailand,THA,2009,0.001,6.965736,0,0.0444,2.250892026,54.83826449,173.4852914,319.8431124
Thailand,THA,2010,0.0039,5.346753,0,0.0583,3.36401549,57.56823438,176.1201216,375.0401178
Thailand,THA,2011,0.005,7.934922,0,0.0944,3.977264259,69.68879081,183.5417355,382.6350546
Thailand,THA,2012,0.0172,8.431217,0,0.4985,4.695489945,55.2761186,199.8705299,428.6269907
Thailand,THA,2013,0.3513,5.412084,0,1.2575,5.625110489,54.44677637,197.5705079,432.5904839
Thailand,THA,2014,0.3051,5.163573,0,1.9335,6.806905143,53.6444718,195.3077875,435.6926411
Thailand,THA,2015,0.3126,3.760733,0,2.378,7.350885322,44.87675858,203.6206015,411.8381214
Thailand,THA,2016,0.345,3.543078,0,3.377,8.815202342,50.06937179,209.7380666,404.063532
Thailand,THA,2017,0.526975133,4.687186,0,4.48086248,9.93618031,47.74734962,203.1629708,387.234805
Thailand,THA,2018,0.76415852,7.597013,0,4.719656655,12.31650175,43.6798151,201.1034627,377.2865076
Trinidad and Tobago,TTO,1965,0,0,0,0,0,,77.58907736,
Trinidad and Tobago,TTO,1966,0,0,0,0,0,,87.95666216,
Trinidad and Tobago,TTO,1967,0,0,0,0,0,,102.9320624,
Trinidad and Tobago,TTO,1968,0,0,0,0,0,,110.3129959,
Trinidad and Tobago,TTO,1969,0,0,0,0,0,,90.42837856,
Trinidad and Tobago,TTO,1970,0,0,0,0,0,,80.63677069,17.767575
Trinidad and Tobago,TTO,1971,0,0,0,0,0.035,,74.30102442,18.635
Trinidad and Tobago,TTO,1972,0,0,0,0,0.035,,81.4352483,19.26075
Trinidad and Tobago,TTO,1973,0,0,0,0,0.029,,95.61217096,18.498
Trinidad and Tobago,TTO,1974,0,0,0,0,0.025,,107.7076866,16.89975
Trinidad and Tobago,TTO,1975,0,0,0,0,0.023,,124.4110176,15.35975
Trinidad and Tobago,TTO,1976,0,0,0,0,0.019,,122.4416499,17.28825
Trinidad and Tobago,TTO,1977,0,0,0,0,0.023,,131.8987178,20.3215
Trinidad and Tobago,TTO,1978,0,0,0,0,0.029,,132.4746947,24.26025
Trinidad and Tobago,TTO,1979,0,0,0,0,0.029,,123.2590638,25.0765
Trinidad and Tobago,TTO,1980,0,0,0,0,0.026,,122.4416499,28.3325
Trinidad and Tobago,TTO,1981,0,0,0,0,0.019,,108.8596404,31.2095
Trinidad and Tobago,TTO,1982,0,0,0,0,0.018,,101.9479172,37.93125
Trinidad and Tobago,TTO,1983,0,0,0,0,0.016,,92.15630936,39.29725
Trinidad and Tobago,TTO,1984,0,0,0,0,0.013,,98.18434193,41.176
Trinidad and Tobago,TTO,1985,0,0,0,0,0.017,,100.4330979,42.152
Trinidad and Tobago,TTO,1986,0,0,0,0,0.026,,96.50557518,43.1345
Trinidad and Tobago,TTO,1987,0,0,0,0,0.031,,88.54621394,45.6935
Trinidad and Tobago,TTO,1988,0,0,0,0,0.027,,86.58318811,52.59425
Trinidad and Tobago,TTO,1989,0,0,0,0,0.026,,85.4032998,52.69475
Trinidad and Tobago,TTO,1990,0,0,0,0,0.031,,85.77064509,54.63375
Trinidad and Tobago,TTO,1991,0,0,0,0,0.025,,84.25130902,55.35165462
Trinidad and Tobago,TTO,1992,0,0,0,0,0.03,,80.81668448,53.48801122
Trinidad and Tobago,TTO,1993,0,0,0,0,0.028,,75.04473618,60.03313784
Trinidad and Tobago,TTO,1994,0,0,0,0,0.032,,78.65931142,68.75721953
Trinidad and Tobago,TTO,1995,0,0,0,0,0.033,,78.33726894,73.81322141
Trinidad and Tobago,TTO,1996,0,0,0,0,0.017,,77.63779981,83.34404657
Trinidad and Tobago,TTO,1997,0,0,0,0,0.018,,74.86783249,90.44336443
Trinidad and Tobago,TTO,1998,0,0,0,0,0.018,,74.39617138,90.44336443
Trinidad and Tobago,TTO,1999,0,0,0,0,0.018,,77.27601913,114.0753403
Trinidad and Tobago,TTO,2000,0,0,0,0.0001,0.02,,76.43615262,138.3067112
Trinidad and Tobago,TTO,2001,0,0,0,0.0006,0.029,,73.56446528,147.1486561
Trinidad and Tobago,TTO,2002,0,0,0,0.001,0.026,,84.65373277,172.6241863
Trinidad and Tobago,TTO,2003,0,0,0,0.0015,0.012,,89.18986783,251.8541592
Trinidad and Tobago,TTO,2004,0,0,0,0.0022,0.023,,82.83300658,285.7866512
Trinidad and Tobago,TTO,2005,0,0,0,0.0023,0.022,,94.30741762,300.103453
Trinidad and Tobago,TTO,2006,0,0,0,0.0027,0.045,,95.15003529,355.6027121
Trinidad and Tobago,TTO,2007,0,0,0,0.0029,0.019,,83.64878316,377.0334407
Trinidad and Tobago,TTO,2008,0,0,0,0.0031,0.02,,80.08619836,373.9951581
Trinidad and Tobago,TTO,2009,0,0,0,0.0035,0.019,,79.10953205,385.5821045
Trinidad and Tobago,TTO,2010,0,0,0,0.004,0,,72.47567039,402.9303044
Trinidad and Tobago,TTO,2011,0,0,0,0.004,0,,68.34507751,386.8521634
Trinidad and Tobago,TTO,2012,0,0,0,0.004,0,,60.26972068,385.3240721
Trinidad and Tobago,TTO,2013,0,0,0,0.004,0,,59.41060338,387.4725976
Trinidad and Tobago,TTO,2014,0,0,0,0.004,0,,58.77991208,380.6720547
Trinidad and Tobago,TTO,2015,0,0,0,0.004,0,,56.10477475,359.5585654
Trinidad and Tobago,TTO,2016,0,0,0,0.004,0,,50.37354713,312.8169846
Trinidad and Tobago,TTO,2017,0,0,0,0.003989071,0,,50.93854868,318.7292759
Trinidad and Tobago,TTO,2018,0,0,0,0.003989071,0,,45.36543957,339.6111315
Tunisia,TUN,1966,,,,,,,8.96673,
Tunisia,TUN,1967,,,,,,,26.06283,
Tunisia,TUN,1968,,,,,,,37.11133,
Tunisia,TUN,1969,,,,,,,43.11241,
Tunisia,TUN,1970,,,,,,,48.27613,
Tunisia,TUN,1971,,,,,,,47.78767,
Tunisia,TUN,1972,,,,,,,46.25251,
Tunisia,TUN,1973,,,,,,,45.10114,
Tunisia,TUN,1974,,,,,,,48.13657,
Tunisia,TUN,1975,,,,,,,53.60267,
Tunisia,TUN,1976,,,,,,,43.1473,
Tunisia,TUN,1977,,,,,,,50.05552,
Tunisia,TUN,1978,,,,,,,57.49872,
Tunisia,TUN,1979,,,,,,,64.38368,
Tunisia,TUN,1980,,,,,,,65.44201,
Tunisia,TUN,1981,,,,,,,62.88341,
Tunisia,TUN,1982,,,,,,,59.84798,
Tunisia,TUN,1983,,,,,,,64.33716,
Tunisia,TUN,1984,,,,,,,63.7324,
Tunisia,TUN,1985,,,,,,,62.89504,
Tunisia,TUN,1986,,,,,,,61.0575,
Tunisia,TUN,1987,,,,,,,58.23141,
Tunisia,TUN,1988,,,,,,,57.40568,
Tunisia,TUN,1989,,,,,,,57.6848,
Tunisia,TUN,1990,,,,,,,55.130852,
Tunisia,TUN,1991,,,,,,,63.317209,
Tunisia,TUN,1992,,,,,,,63.431183,
Tunisia,TUN,1993,,,,,,,57.408006,
Tunisia,TUN,1994,,,,,,,53.022333,
Tunisia,TUN,1995,,,,,,,51.680231,
Tunisia,TUN,1996,,,,,,,51.254573,
Tunisia,TUN,1997,,,,,,,48.34591,
Tunisia,TUN,1998,,,,,,,47.455052,
Tunisia,TUN,1999,,,,,,,48.829718,
Tunisia,TUN,2000,,,,,,,44.808064,
Tunisia,TUN,2001,,,,,,,41.200438,
Tunisia,TUN,2002,,,,,,,43.060075,
Tunisia,TUN,2003,,,,,,,39.36755,
Tunisia,TUN,2004,,,,,,,40.686392,
Tunisia,TUN,2005,,,,,,,42.36809,
Tunisia,TUN,2006,,,,,,,40.851538,
Tunisia,TUN,2007,,,,,,,56.529941,
Tunisia,TUN,2008,,,,,,,51.907016,
Tunisia,TUN,2009,,,,,,,49.244909,
Tunisia,TUN,2010,,,,,,,45.073228,
Tunisia,TUN,2011,,,,,,,41.438853,
Tunisia,TUN,2012,,,,,,,44.143991,
Tunisia,TUN,2013,,,,,,,40.789899,
Tunisia,TUN,2014,,,,,,,37.949853,
Tunisia,TUN,2015,,,,,,,34.061944,
Tunisia,TUN,2016,,,,,,,32.056932,
Tunisia,TUN,2017,,,,,,,25.896521,
Tunisia,TUN,2018,,,,,,,26.78469683,
Turkey,TUR,1965,0,2.179,0,0,0.1,,,
Turkey,TUR,1966,0,2.3381,0,0,0.122,,,
Turkey,TUR,1967,0,2.3818,0,0,0.173,,,
Turkey,TUR,1968,0,3.1748,0,0,0.179,,,
Turkey,TUR,1969,0,3.4449,0,0,0.178,,,
Turkey,TUR,1970,0,3.0328,0,0,0.166,,,
Turkey,TUR,1971,0,2.6102,0,0,0.162,,,
Turkey,TUR,1972,0,3.2042,0,0,0.175,,,
Turkey,TUR,1973,0,2.6034,0,0,0.197,,,
Turkey,TUR,1974,0,3.3558,0,0,0.207,,,
Turkey,TUR,1975,0,5.9036,0,0,0.22,,,
Turkey,TUR,1976,0,8.3748,0,0,0.161,,,
Turkey,TUR,1977,0,8.5723,0,0,0.218,,,
Turkey,TUR,1978,0,9.3348,0,0,0.137,,,
Turkey,TUR,1979,0,10.2889,0,0,0.145,,,
Turkey,TUR,1980,0,11.3482,0,0,0.136,,,
Turkey,TUR,1981,0,12.6161,0,0,0.11,80.63079134,,
Turkey,TUR,1982,0,14.1667,0,0,0,86.84214771,,
Turkey,TUR,1983,0,11.3427,0,0,0,91.40587137,,
Turkey,TUR,1984,0,13.4263,0,0,0.0221,102.466594,,
Turkey,TUR,1985,0,12.0449,0,0,0.006,123.6921387,,
Turkey,TUR,1986,0,11.8726,0,0,0.0436,132.1229659,,
Turkey,TUR,1987,0,18.6178,0,0,0.0579,141.9919318,,
Turkey,TUR,1988,0,28.9496,0,0,0.0684,128.8972853,,
Turkey,TUR,1989,0,17.9396,0,0,0.0626,148.5115146,,
Turkey,TUR,1990,0,23.1476,0,0,0.0801,136.3360649,,
Turkey,TUR,1991,0,22.6833,0,0,0.1197,127.9762777,,
Turkey,TUR,1992,0,26.568,0,0,0.1167,140.9241817,,
Turkey,TUR,1993,0,33.9509,0,0,0.134,134.3203587,,
Turkey,TUR,1994,0,30.5859,0,0,0.13,140.8028003,,
Turkey,TUR,1995,0,35.5409,0,0,0.3083,140.5242161,,
Turkey,TUR,1996,0,40.4752,0,0,0.2591,142.9979074,,
Turkey,TUR,1997,0,39.8161,0,0,0.3768,152.5677268,,
Turkey,TUR,1998,0.0055,42.229,0,0,0.326,162.1790041,,
Turkey,TUR,1999,0.0205,34.6775,0,0,0.2139,154.4999653,,
Turkey,TUR,2000,0.0334,30.8785,0,0,0.2415,145.237555,,
Turkey,TUR,2001,0.0624,24.0099,0,0,0.2736,142.8332667,,
Turkey,TUR,2002,0.048,33.6838,0,0,0.2346,132.1202606,,
Turkey,TUR,2003,0.0614,35.3295,0,0,0.1676,125.336011,,
Turkey,TUR,2004,0.0577,46.0837,0,0,0.1692,122.4896474,,
Turkey,TUR,2005,0.059,39.5605,0,0,0.1284,130.4188025,,
Turkey,TUR,2006,0.1305,44.2442,0,0,0.14785,153.0508217,,
Turkey,TUR,2007,0.3511,35.8508,0,0,0.254942,172.089085,,
Turkey,TUR,2008,0.8465,33.2698,0,0,0.304695,193.918663,,
Turkey,TUR,2009,1.49537,35.9584,0,0,0.687389,202.3852502,,
Turkey,TUR,2010,2.91643,51.79546,0,0.0024,1.001144,203.8040775,,
Turkey,TUR,2011,4.7239,52.33856,0,0.002861538,1.037141,207.81645,,
Turkey,TUR,2012,5.86075,57.86501,0,0.004257787,1.491272,197.9077139,,
Turkey,TUR,2013,7.55745,59.42051,0,0.006784615,2.242158,179.6985558,,
Turkey,TUR,2014,8.52005,40.6447,0,0.0174,3.446564,190.25517,,
Turkey,TUR,2015,11.65247,67.14584,0,0.19412,4.665543,148.7976043,,
Turkey,TUR,2016,15.51708685,67.23088321,0,1.043138277,6.453253691,179.7974532,,
Turkey,TUR,2017,17.9038,58.2185,0,2.8893,8.2515,175.4550634,,
Turkey,TUR,2018,19.825697,59.51828075,0,7.890694078,9.983786807,198.2523408,,
Turkmenistan,TKM,1985,0,0.6054578,0,0,0,,78.8514,787.3193215
Turkmenistan,TKM,1986,0,0.1060656,0,0,0,,76.2928,801.6101278
Turkmenistan,TKM,1987,0,0.8043308,0,0,0,,75.2461,833.7881023
Turkmenistan,TKM,1988,0,0.9987844,0,0,0,,66.5236,835.6809243
Turkmenistan,TKM,1989,0,0.1060656,0,0,0,,66.8725,850.8235005
Turkmenistan,TKM,1990,0,0.6982652,0,0,0,,66.291,792.42625
Turkmenistan,TKM,1991,0,0.6982652,0,0,0,,62.802,761.43375
Turkmenistan,TKM,1992,0,0.004,0,0,0,,60.476,503.0025
Turkmenistan,TKM,1993,0,0.005,0,0,0,,50.96266,588.8575
Turkmenistan,TKM,1994,0,0.004,0,0,0,,48.75296,323.30375
Turkmenistan,TKM,1995,0,0.004,0,0,0,,47.3341,291.6375
Turkmenistan,TKM,1996,0,0.005,0,0,0,,50.64865,317.625
Turkmenistan,TKM,1997,0,0.005,0,0,0,,62.42984,156.21375
Turkmenistan,TKM,1998,0,0.006,0,0,0,,74.07147,120.12
Turkmenistan,TKM,1999,0,0.005,0,0,0,,82.14269,205.87875
Turkmenistan,TKM,2000,0,0.005,0,0,0,,82.1078,424.36625
Turkmenistan,TKM,2001,0,0.003,0,0,0,,91.92352,463.25125
Turkmenistan,TKM,2002,0,0.003,0,0,0,,103.3907,483.07875
Turkmenistan,TKM,2003,0,0.003,0,0,0,,115.18352,534.1875
Turkmenistan,TKM,2004,0,0.003,0,0,0,,111.28747,526.4875
Turkmenistan,TKM,2005,0,0.003,0,0,0,,114.9342274,568.8375
Turkmenistan,TKM,2006,0,0.003,0,0,0,,100.7541018,565.95
Turkmenistan,TKM,2007,0,0.003,0,0,0,,110.4401189,616
Turkmenistan,TKM,2008,0,0.003,0,0,0,,118.9932702,616
Turkmenistan,TKM,2009,0,0.003,0,0,0,,116.688066,333.2175
Turkmenistan,TKM,2010,0,0.003,0,0.0001595,0,,119.6422588,401.2782694
Turkmenistan,TKM,2011,0,0,0,0.00045675,0,,127.3231601,563.1145526
Turkmenistan,TKM,2012,0,0,0,0.000981432,0,,133.2128687,589.614061
Turkmenistan,TKM,2013,0,0,0,0.00184875,0,,143.8292857,589.614061
Turkmenistan,TKM,2014,0,0,0,0.0031175,0,,145.6018014,635.0417896
Turkmenistan,TKM,2015,0,0,0,0.00522,0,,148.7109121,658.7020649
Turkmenistan,TKM,2016,0,0,0,0.006979068,0,,138.1363132,632.2025565
Turkmenistan,TKM,2017,0,0,0,0.00696,0,,130.1524822,586.7748279
Turkmenistan,TKM,2018,0,0,0,0.00696,0,,123.31289,615.1671583
USSR,OWID_USS,1965,0,85.3209364,1.8605674,0,0,,2824.78744,
USSR,OWID_USS,1966,0,96.210338,2.0638598,0,0,,3083.113,
USSR,OWID_USS,1967,0,92.7985612,2.253894,0,0,,3350.603,
USSR,OWID_USS,1968,0,109.0089204,3.1333546,0,0,,3595.996,
USSR,OWID_USS,1969,0,118.5459856,3.6327468,0,0,,3818.129,
USSR,OWID_USS,1970,0,128.1228254,4.3884642,0,0,,4105.84357,1875.013864
USSR,OWID_USS,1971,0,129.7226482,5.3872486,0,0,,4384.51,2011.93738
USSR,OWID_USS,1972,0,126.527422,9.833165,0,0,,4656.652,2097.188964
USSR,OWID_USS,1973,0,126.129676,14.3100172,0,0,,4989.27,2238.327698
USSR,OWID_USS,1974,0,136.1086812,21.4606064,0,0,,5337.007,2468.506974
USSR,OWID_USS,1975,0,129.7226482,28.615615,0,0,,5708.01563,2740.061686
USSR,OWID_USS,1976,0,139.7016534,38.1526802,0,0,,6043.84351,3040.194625
USSR,OWID_USS,1977,0,151.276062,51.0308118,0,0,,6347.64237,3277.4782
USSR,OWID_USS,1978,0,164.048128,52.4626974,0,0,,6646.90553,3525.569781
USSR,OWID_USS,1979,0,179.6132548,59.617706,0,0,,6810.528,3851.448695
