Entity,Code,Year,Energy use (kg of oil equivalent per capita) (kWh)
Sub-Saharan Africa (IDA & IBRD),,1982,8357.147750423046
Sub-Saharan Africa (IDA & IBRD),,1983,8279.031727278127
Sub-Saharan Africa (IDA & IBRD),,1984,8365.721348108545
Sub-Saharan Africa (IDA & IBRD),,1985,8297.033042941575
Sub-Saharan Africa (IDA & IBRD),,1986,8321.27692545443
Sub-Saharan Africa (IDA & IBRD),,1987,8371.993803650503
Sub-Saharan Africa (IDA & IBRD),,1988,8408.78090571841
Sub-Saharan Africa (IDA & IBRD),,1989,8198.088708884969
Sub-Saharan Africa (IDA & IBRD),,1990,8028.124279166825
Sub-Saharan Africa (IDA & IBRD),,1991,8124.723466134891
Sub-Saharan Africa (IDA & IBRD),,1992,7826.462061045289
Sub-Saharan Africa (IDA & IBRD),,1993,7861.44834823605
Sub-Saharan Africa (IDA & IBRD),,1994,7759.3173047687105
Sub-Saharan Africa (IDA & IBRD),,1995,7835.556938077393
Sub-Saharan Africa (IDA & IBRD),,1996,7864.3810577487
Sub-Saharan Africa (IDA & IBRD),,1997,7867.302834255847
Sub-Saharan Africa (IDA & IBRD),,1998,7756.395400704806
Sub-Saharan Africa (IDA & IBRD),,1999,7805.688983937487
Sub-Saharan Africa (IDA & IBRD),,2000,7553.619582089791
Sub-Saharan Africa (IDA & IBRD),,2001,7622.365431640816
Sub-Saharan Africa (IDA & IBRD),,2002,7548.806130818746
Sub-Saharan Africa (IDA & IBRD),,2003,7689.424459129314
Sub-Saharan Africa (IDA & IBRD),,2004,7843.7337335024695
Sub-Saharan Africa (IDA & IBRD),,2005,7813.1343650096605
Sub-Saharan Africa (IDA & IBRD),,2006,7737.399023247573
Sub-Saharan Africa (IDA & IBRD),,2007,7855.134891272094
Sub-Saharan Africa (IDA & IBRD),,2008,8035.745693390088
Sub-Saharan Africa (IDA & IBRD),,2009,7872.33674947575
Sub-Saharan Africa (IDA & IBRD),,2010,7913.586371956758
Sub-Saharan Africa (IDA & IBRD),,2011,7936.068547497332
Sub-Saharan Africa (IDA & IBRD),,2012,7958.360897052899
Sub-Saharan Africa (IDA & IBRD),,2013,7927.176620760892
Sub-Saharan Africa (IDA & IBRD),,2014,7980.130454504617
Sub-Saharan Africa (excluding high income),,1971,7721.934087499007
Sub-Saharan Africa (excluding high income),,1972,7700.2793430968395
Sub-Saharan Africa (excluding high income),,1973,7823.591379184396
Sub-Saharan Africa (excluding high income),,1974,7823.698697277129
Sub-Saharan Africa (excluding high income),,1975,7835.193427170485
Sub-Saharan Africa (excluding high income),,1976,7869.242045708474
Sub-Saharan Africa (excluding high income),,1977,7863.262970427737
Sub-Saharan Africa (excluding high income),,1978,7940.1716757070035
Sub-Saharan Africa (excluding high income),,1979,7935.702006725216
Sub-Saharan Africa (excluding high income),,1980,8022.437730365391
Sub-Saharan Africa (excluding high income),,1981,8203.42007367517
Sub-Saharan Africa (excluding high income),,1982,8357.147750423046
Sub-Saharan Africa (excluding high income),,1983,8279.031727278127
Sub-Saharan Africa (excluding high income),,1984,8365.721348108545
Sub-Saharan Africa (excluding high income),,1985,8297.033042941575
Sub-Saharan Africa (excluding high income),,1986,8321.27692545443
Sub-Saharan Africa (excluding high income),,1987,8371.993803650503
Sub-Saharan Africa (excluding high income),,1988,8408.78090571841
Sub-Saharan Africa (excluding high income),,1989,8198.088708884969
Sub-Saharan Africa (excluding high income),,1990,8028.432078806928
Sub-Saharan Africa (excluding high income),,1991,8124.723466134891
Sub-Saharan Africa (excluding high income),,1992,7826.462061045289
Sub-Saharan Africa (excluding high income),,1993,7861.44834823605
Sub-Saharan Africa (excluding high income),,1994,7759.317304768722
Sub-Saharan Africa (excluding high income),,1995,7835.556938077393
Sub-Saharan Africa (excluding high income),,1996,7864.3810577487
Sub-Saharan Africa (excluding high income),,1997,7867.302834255847
Sub-Saharan Africa (excluding high income),,1998,7756.395400704794
Sub-Saharan Africa (excluding high income),,1999,7805.688983937487
Sub-Saharan Africa (excluding high income),,2000,7553.619582089791
Sub-Saharan Africa (excluding high income),,2001,7622.365431640816
Sub-Saharan Africa (excluding high income),,2002,7548.806130818746
Sub-Saharan Africa (excluding high income),,2003,7689.424459129314
Sub-Saharan Africa (excluding high income),,2004,7839.806698555124
Sub-Saharan Africa (excluding high income),,2005,7809.843286720307
Sub-Saharan Africa (excluding high income),,2006,7733.924704778831
Sub-Saharan Africa (excluding high income),,2007,7852.459637747856
Sub-Saharan Africa (excluding high income),,2008,8035.745693390088
Sub-Saharan Africa (excluding high income),,2009,7872.33674947575
Sub-Saharan Africa (excluding high income),,2010,7913.586371956758
Sub-Saharan Africa (excluding high income),,2011,7936.068547497332
Sub-Saharan Africa (excluding high income),,2012,7958.360897052899
Sub-Saharan Africa (excluding high income),,2013,7927.176620760892
Sub-Saharan Africa (excluding high income),,2014,7980.130454504617
Sudan,SDN,1971,5714.705186950247
Sudan,SDN,1972,5640.7702101963305
Sudan,SDN,1973,5635.579550430289
Sudan,SDN,1974,5519.316001171905
Sudan,SDN,1975,5362.832985449398
Sudan,SDN,1976,5197.434577561783
Sudan,SDN,1977,5181.444486407779
Sudan,SDN,1978,5089.222489618463
Sudan,SDN,1979,4968.952953441994
Sudan,SDN,1980,5088.354588420374
Sudan,SDN,1981,4964.736540922875
Sudan,SDN,1982,5012.565007745063
Sudan,SDN,1983,5002.475601068385
Sudan,SDN,1984,4829.570689512265
Sudan,SDN,1985,4885.008129080118
Sudan,SDN,1986,4819.463948643098
Sudan,SDN,1987,4622.005983946474
Sudan,SDN,1988,4787.408160917112
Sudan,SDN,1989,4660.781841414195
Sudan,SDN,1990,4796.857367628117
Sudan,SDN,1991,4645.377584396754
Sudan,SDN,1992,4497.657986348918
Sudan,SDN,1993,4229.224741086431
Sudan,SDN,1994,4748.362980482632
Sudan,SDN,1995,4621.609578599469
Sudan,SDN,1996,4596.158369191456
Sudan,SDN,1997,4562.389961220211
Sudan,SDN,1998,4485.534817167893
Sudan,SDN,1999,4842.436040358736
Sudan,SDN,2000,4450.13939829687
Sudan,SDN,2001,4531.31821944056
Sudan,SDN,2002,4781.529185969217
Sudan,SDN,2003,4517.775039620064
Sudan,SDN,2004,4389.144075374218
Sudan,SDN,2005,4345.305746625382
Sudan,SDN,2006,4535.660857189295
Sudan,SDN,2007,4262.343153460652
Sudan,SDN,2008,4209.423518116461
Sudan,SDN,2009,4233.965303883481
Sudan,SDN,2010,4208.830455286573
Sudan,SDN,2011,4084.5834544195855
Sudan,SDN,2012,4416.215416300515
Sudan,SDN,2013,4417.384389938541
Sudan,SDN,2014,4429.562770007655
Suriname,SUR,2000,15527.068015834408
Suriname,SUR,2001,16440.429354879252
Suriname,SUR,2002,11362.558441881074
Suriname,SUR,2003,11990.737387678879
Suriname,SUR,2004,12996.936713732926
Suriname,SUR,2005,14732.865520517198
Suriname,SUR,2006,13854.036549165477
Suriname,SUR,2007,12968.977035736385
Suriname,SUR,2008,13553.681485708923
Suriname,SUR,2009,13467.544423081012
Suriname,SUR,2010,15856.721554524496
Suriname,SUR,2011,15286.065475395484
Suriname,SUR,2012,16881.91369207773
Suriname,SUR,2013,14831.969181995768
Suriname,SUR,2014,14647.872165686036
Swaziland,SWZ,1990,4169.3078027409065
Swaziland,SWZ,2004,4311.919149118816
Swaziland,SWZ,2005,4196.114743736397
Swaziland,SWZ,2006,4213.941102029966
Swaziland,SWZ,2007,4321.278176864004
Sweden,SWE,1960,31386.954478602656
Sweden,SWE,1961,31890.895940397877
Sweden,SWE,1962,33578.557616468934
Sweden,SWE,1963,35825.21568901291
Sweden,SWE,1964,38070.90925833731
Sweden,SWE,1965,39978.59916008229
Sweden,SWE,1966,42294.16806174646
Sweden,SWE,1967,42219.15783323464
Sweden,SWE,1968,46529.57472271248
Sweden,SWE,1969,50046.49415065532
Sweden,SWE,1970,54443.5170893822
Sweden,SWE,1971,51757.94860029232
Sweden,SWE,1972,52651.49556652669
Sweden,SWE,1973,55519.426611221425
Sweden,SWE,1974,52456.452218180166
Sweden,SWE,1975,55411.12352038835
Sweden,SWE,1976,59909.053401937075
Sweden,SWE,1977,58787.7166795532
Sweden,SWE,1978,58344.69108036773
Sweden,SWE,1979,60820.46048809702
Sweden,SWE,1980,56655.93156923425
Sweden,SWE,1981,59279.90640349514
Sweden,SWE,1982,56728.81279666484
Sweden,SWE,1983,57466.93534291439
Sweden,SWE,1984,60665.078413814685
Sweden,SWE,1985,65781.52341939643
Sweden,SWE,1986,68370.46105601442
Sweden,SWE,1987,67024.5092264597
Sweden,SWE,1988,68087.83107048445
Sweden,SWE,1989,65064.651081766046
Sweden,SWE,1990,64134.304077599394
Sweden,SWE,1991,65715.79621636523
Sweden,SWE,1992,62445.777248837585
Sweden,SWE,1993,62036.356375782714
Sweden,SWE,1994,65828.95665458907
Sweden,SWE,1995,66316.17944680488
Sweden,SWE,1996,67745.88872998276
Sweden,SWE,1997,65965.45510081205
Sweden,SWE,1998,67101.5535951184
Sweden,SWE,1999,65843.14567355551
Sweden,SWE,2000,62338.488059603376
Sweden,SWE,2001,66061.66206232939
Sweden,SWE,2002,67478.54052310385
Sweden,SWE,2003,65714.59451862634
Sweden,SWE,2004,68004.61261878125
Sweden,SWE,2005,66420.41029740943
Sweden,SWE,2006,64303.176596455785
Sweden,SWE,2007,63640.93460581723
Sweden,SWE,2008,62568.92436220643
Sweden,SWE,2009,56791.62169335636
Sweden,SWE,2010,63126.76828504967
Sweden,SWE,2011,61344.10522124967
Sweden,SWE,2012,61284.12215341057
Sweden,SWE,2013,59854.18565142065
Sweden,SWE,2014,57759.649763668116
Sweden,SWE,2015,59345.396275772284
Switzerland,CHE,1960,16266.355745034494
Switzerland,CHE,1961,16918.802002615288
Switzerland,CHE,1962,18246.435628021434
Switzerland,CHE,1963,21743.302598218903
Switzerland,CHE,1964,21160.032975035683
Switzerland,CHE,1965,22604.073998817035
Switzerland,CHE,1966,22872.629553014718
Switzerland,CHE,1967,23734.828479326232
Switzerland,CHE,1968,25267.38316440092
Switzerland,CHE,1969,27149.58407284292
Switzerland,CHE,1970,29733.940764393148
Switzerland,CHE,1971,30676.11119614236
Switzerland,CHE,1972,31723.374497441022
Switzerland,CHE,1973,34866.80028385949
Switzerland,CHE,1974,32372.274060716853
Switzerland,CHE,1975,31526.289104652184
Switzerland,CHE,1976,32808.37986774785
Switzerland,CHE,1977,33468.73153649308
Switzerland,CHE,1978,34832.045674302244
Switzerland,CHE,1979,35380.543578264034
Switzerland,CHE,1980,36873.79273501573
Switzerland,CHE,1981,35975.349696903075
Switzerland,CHE,1982,34706.516550834924
Switzerland,CHE,1983,36905.56712786075
Switzerland,CHE,1984,37673.87269369967
Switzerland,CHE,1985,39686.108601292166
Switzerland,CHE,1986,41222.791559631965
Switzerland,CHE,1987,39900.84961038059
Switzerland,CHE,1988,39970.865935954556
Switzerland,CHE,1989,38833.5407810424
Switzerland,CHE,1990,42190.067394642116
Switzerland,CHE,1991,42300.567619483496
Switzerland,CHE,1992,42022.496750717546
Switzerland,CHE,1993,40599.01062873789
Switzerland,CHE,1994,40640.420345463375
Switzerland,CHE,1995,39793.80160203112
Switzerland,CHE,1996,40393.38931397019
Switzerland,CHE,1997,41006.1158322596
Switzerland,CHE,1998,41379.42458657886
Switzerland,CHE,1999,41255.94671101913
Switzerland,CHE,2000,40479.279980512925
Switzerland,CHE,2001,42720.39262065324
Switzerland,CHE,2002,41329.999191461975
Switzerland,CHE,2003,41194.222958955805
Switzerland,CHE,2004,41060.62614814692
Switzerland,CHE,2005,40567.979388512904
Switzerland,CHE,2006,42090.733558045766
Switzerland,CHE,2007,39667.83523550223
Switzerland,CHE,2008,40702.569123295594
Switzerland,CHE,2009,40493.94858952888
Switzerland,CHE,2010,38932.80147666889
Switzerland,CHE,2011,37277.967790548515
Switzerland,CHE,2012,37248.96334074084
Switzerland,CHE,2013,38426.86254117451
Switzerland,CHE,2014,35587.06439120785
Switzerland,CHE,2015,34425.65351861955
Syrian Arab Republic,,1971,4209.153378318839
Syrian Arab Republic,,1972,3385.475820280789
Syrian Arab Republic,,1973,3401.5875783673173
Syrian Arab Republic,,1974,4226.476897375972
Syrian Arab Republic,,1975,4711.620519303153
Syrian Arab Republic,,1976,5158.593434840412
Syrian Arab Republic,,1977,5545.199231476277
Syrian Arab Republic,,1978,5861.527433005398
Syrian Arab Republic,,1979,7346.714990916673
Syrian Arab Republic,,1980,5814.740854488087
Syrian Arab Republic,,1981,6701.37348802007
Syrian Arab Republic,,1982,7755.3662108310855
Syrian Arab Republic,,1983,8581.007972051486
Syrian Arab Republic,,1984,9537.183949090304
Syrian Arab Republic,,1985,8553.838967296457
Syrian Arab Republic,,1986,8501.505869720413
Syrian Arab Republic,,1987,9157.462138403002
Syrian Arab Republic,,1988,9194.757855806145
Syrian Arab Republic,,1989,8953.219937114898
Syrian Arab Republic,,1990,9779.033279391715
Syrian Arab Republic,,1991,10347.626329288643
Syrian Arab Republic,,1992,9620.554089095507
Syrian Arab Republic,,1993,9400.216744603633
Syrian Arab Republic,,1994,9537.053921673
Syrian Arab Republic,,1995,9807.963758928585
Syrian Arab Republic,,1996,10067.804026977175
Syrian Arab Republic,,1997,10627.54205052547
Syrian Arab Republic,,1998,11520.085232797153
Syrian Arab Republic,,1999,11173.016094687775
Syrian Arab Republic,,2000,10942.502669575639
Syrian Arab Republic,,2001,10987.523078656352
Syrian Arab Republic,,2002,11202.50178181627
Syrian Arab Republic,,2003,11047.138546146818
Syrian Arab Republic,,2004,11291.776108999358
Syrian Arab Republic,,2005,13217.488387700583
Syrian Arab Republic,,2006,13299.010632685462
Syrian Arab Republic,,2007,13411.85527988203
Syrian Arab Republic,,2008,13217.88296176369
Syrian Arab Republic,,2009,12002.272488506964
Syrian Arab Republic,,2010,11984.670493139627
Syrian Arab Republic,,2011,11088.154082490346
Syrian Arab Republic,,2012,8454.716909571322
Syrian Arab Republic,,2013,6831.885639564084
Syrian Arab Republic,,2014,6542.286753850553
Tajikistan,TJK,1990,11682.874761910472
Tajikistan,TJK,1991,10919.412653586172
Tajikistan,TJK,1992,8756.202420290403
Tajikistan,TJK,1993,6744.424713189608
Tajikistan,TJK,1994,5094.6353307633035
Tajikistan,TJK,1995,4488.978594247211
Tajikistan,TJK,1996,4271.120353053399
Tajikistan,TJK,1997,4195.949282491128
Tajikistan,TJK,1998,4347.174071203586
Tajikistan,TJK,1999,4257.191892048352
Tajikistan,TJK,2000,4019.9670152448343
Tajikistan,TJK,2001,3898.2835426832826
Tajikistan,TJK,2002,3837.245167570143
Tajikistan,TJK,2003,3833.7667193715206
Tajikistan,TJK,2004,4062.067313973325
Tajikistan,TJK,2005,3970.619970949092
Tajikistan,TJK,2006,4008.467276246735
Tajikistan,TJK,2007,4193.234855226617
Tajikistan,TJK,2008,3904.111942332193
Tajikistan,TJK,2009,3318.5226057261675
Tajikistan,TJK,2010,3311.6620681713234
Tajikistan,TJK,2011,3247.0633227007957
Tajikistan,TJK,2012,3413.7240086443385
Tajikistan,TJK,2013,3699.252642119669
Tajikistan,TJK,2014,3900.532790369667
Tanzania,TZA,1971,6273.507275899223
Tanzania,TZA,1972,6129.585495363942
Tanzania,TZA,1973,5970.6625220693795
Tanzania,TZA,1974,5761.319819213872
Tanzania,TZA,1975,5582.874157376631
Tanzania,TZA,1976,5463.578191878462
Tanzania,TZA,1977,5296.94104187001
Tanzania,TZA,1978,5192.814164614219
Tanzania,TZA,1979,5081.1846840101225
Tanzania,TZA,1980,4989.368133019486
Tanzania,TZA,1981,4904.451575412662
Tanzania,TZA,1982,4823.928655527463
Tanzania,TZA,1983,4771.452158100893
Tanzania,TZA,1984,4715.755170246652
Tanzania,TZA,1985,4669.549333679043
Tanzania,TZA,1986,4640.0688264970495
Tanzania,TZA,1987,4585.025412598285
Tanzania,TZA,1988,4528.955919781355
Tanzania,TZA,1989,4487.478480124647
Tanzania,TZA,1990,4446.135931258003
Tanzania,TZA,1991,4389.785195241967
Tanzania,TZA,1992,4298.691890580834
Tanzania,TZA,1993,4269.444348014274
Tanzania,TZA,1994,4208.491911505834
Tanzania,TZA,1995,4278.452444956703
Tanzania,TZA,1996,4211.740738483307
Tanzania,TZA,1997,4141.6202403451725
Tanzania,TZA,1998,4299.30806395336
Tanzania,TZA,1999,4455.177381400802
Tanzania,TZA,2000,4580.803240571826
Tanzania,TZA,2001,4708.186543966042
Tanzania,TZA,2002,4811.639654484402
Tanzania,TZA,2003,4861.220066816203
Tanzania,TZA,2004,5006.695810644002
Tanzania,TZA,2005,5088.402853855484
Tanzania,TZA,2006,5112.727697596665
Tanzania,TZA,2007,5130.829196553792
Tanzania,TZA,2008,5138.971610078309
Tanzania,TZA,2009,5118.439797832855
Tanzania,TZA,2010,5212.809585004457
Tanzania,TZA,2011,5340.0187320391815
Tanzania,TZA,2012,5492.684919178838
Tanzania,TZA,2013,5516.708451861742
Tanzania,TZA,2014,5529.2155504400735
Thailand,THA,1971,4193.523142742938
Thailand,THA,1972,4278.262678551433
Thailand,THA,1973,4519.200315518752
Thailand,THA,1974,4493.290883106395
Thailand,THA,1975,4763.676252016239
Thailand,THA,1976,5048.788683416701
Thailand,THA,1977,5251.067669293127
Thailand,THA,1978,5335.571466676365
Thailand,THA,1979,5516.077123681877
Thailand,THA,1980,5400.058982820485
Thailand,THA,1981,5350.855661079554
Thailand,THA,1982,5308.50977925434
Thailand,THA,1983,4787.727304273427
Thailand,THA,1984,5191.25612031381
Thailand,THA,1985,5528.428821061911
Thailand,THA,1986,5702.474772516436
Thailand,THA,1987,6186.130283357512
Thailand,THA,1988,6931.9516475114715
Thailand,THA,1989,7632.362733928676
Thailand,THA,1990,8621.117939842557
Thailand,THA,1991,9251.433044384177
Thailand,THA,1992,9757.950715100584
Thailand,THA,1993,10203.553376463946
Thailand,THA,1994,11180.181106761902
Thailand,THA,1995,12105.461304156412
Thailand,THA,1996,13387.488777664452
Thailand,THA,1997,13477.429335405017
Thailand,THA,1998,12486.206269033033
Thailand,THA,1999,13178.475594523574
Thailand,THA,2000,13353.000975523084
Thailand,THA,2001,13614.873474351823
Thailand,THA,2002,14931.192271385284
Thailand,THA,2003,16053.967553256043
Thailand,THA,2004,17228.851791563844
Thailand,THA,2005,17599.159630951093
Thailand,THA,2006,17837.215224943844
Thailand,THA,2007,18488.797253111105
Thailand,THA,2008,18892.567968417483
Thailand,THA,2009,18728.038455475533
Thailand,THA,2010,20391.379428273787
Thailand,THA,2011,20270.361238013313
Thailand,THA,2012,21632.935171594232
Thailand,THA,2013,23162.72183222163
Thailand,THA,2014,22906.839459043786
Timor,TLS,2004,676.7747100927263
Timor,TLS,2005,657.1363995931741
Timor,TLS,2006,654.3546238345403
Timor,TLS,2007,666.1483436669288
Togo,TGO,1971,3867.0834694476966
Togo,TGO,1972,3861.6348902954396
Togo,TGO,1973,3768.1211108192606
Togo,TGO,1974,3681.5273599244993
Togo,TGO,1975,3750.9556364257915
Togo,TGO,1976,3673.4104781787482
Togo,TGO,1977,3814.627772311703
Togo,TGO,1978,3836.050327017328
Togo,TGO,1979,3890.727919825822
Togo,TGO,1980,3794.942666581889
Togo,TGO,1981,3746.4996004678433
Togo,TGO,1982,3806.8895764281165
Togo,TGO,1983,3577.888331981817
Togo,TGO,1984,3584.076962980816
Togo,TGO,1985,3525.9700970859412
Togo,TGO,1986,3720.9244683444176
Togo,TGO,1987,3813.5846871689814
Togo,TGO,1988,3776.036896889049
Togo,TGO,1989,3782.333122557045
Togo,TGO,1990,3879.512535186726
Togo,TGO,1991,3875.8927854340986
Togo,TGO,1992,3833.3750934670093
Togo,TGO,1993,3764.7095469880646
Togo,TGO,1994,4156.560182167442
Togo,TGO,1995,4261.922085603635
Togo,TGO,1996,4643.7494401167005
Togo,TGO,1997,4439.163006436581
Togo,TGO,1998,4598.547500193957
Togo,TGO,1999,5097.74455913583
Togo,TGO,2000,4938.842479841022
Togo,TGO,2001,4790.872361236915
Togo,TGO,2002,4829.10780634458
Togo,TGO,2003,4967.374979156624
Togo,TGO,2004,4889.844575884289
Togo,TGO,2005,4853.459426864969
Togo,TGO,2006,4715.109042939527
Togo,TGO,2007,4764.557676387293
Togo,TGO,2008,4834.897525007316
Togo,TGO,2009,5723.873894395237
Togo,TGO,2010,5571.3512217220705
Togo,TGO,2011,5455.52123866008
Togo,TGO,2012,5294.928500431955
Togo,TGO,2013,5295.4655862857435
Togo,TGO,2014,5311.120987036094
Tonga,TON,1990,3097.841469212737
Tonga,TON,2004,6602.29468358465
Tonga,TON,2005,6560.802050652701
Tonga,TON,2006,6518.994188161946
Tonga,TON,2007,6590.072002891835
Trinidad and Tobago,TTO,1971,32073.479651095917
Trinidad and Tobago,TTO,1972,32248.65989980808
Trinidad and Tobago,TTO,1973,31232.603898667978
Trinidad and Tobago,TTO,1974,31197.71210758099
Trinidad and Tobago,TTO,1975,26690.82068038237
Trinidad and Tobago,TTO,1976,29228.610277499924
Trinidad and Tobago,TTO,1977,32662.924700964963
Trinidad and Tobago,TTO,1978,38706.83502574667
Trinidad and Tobago,TTO,1979,39527.0894367949
Trinidad and Tobago,TTO,1980,41019.520974691106
Trinidad and Tobago,TTO,1981,42871.50884853014
Trinidad and Tobago,TTO,1982,42428.37867020764
Trinidad and Tobago,TTO,1983,43278.74965310587
Trinidad and Tobago,TTO,1984,48176.56516641504
Trinidad and Tobago,TTO,1985,50563.63513384261
Trinidad and Tobago,TTO,1986,52264.56982849554
Trinidad and Tobago,TTO,1987,48713.782063456376
Trinidad and Tobago,TTO,1988,53015.087240111774
Trinidad and Tobago,TTO,1989,51106.31326506396
